id,text,label,student_context,source,is_sample_only
custom_emotional_distress_172,"During the semester, I do not enjoy activities that used to make me happy. I hope the university can support students.",emotional_distress,project_deadline,custom_seed_sample,True
custom_academic_stress_019,I cannot stop worrying about the final project deadline. I wrote this in the feedback form.,academic_stress,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_062,"This week, I might hurt myself if I stay alone and I need urgent support.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_academic_stress_067,"Lately, The workload is too much and I do not know where to start.",academic_stress,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_112,"Honestly, I am isolating myself and I do not want to talk to anyone.",emotional_distress,project_deadline,custom_seed_sample,True
custom_emotional_distress_040,"Today, I feel empty and tired all the time even after resting. Thank you.",emotional_distress,exam_week,custom_seed_sample,True
custom_urgent_human_review_058,"This week, Please contact me urgently because I feel extremely at risk and not safe. I wrote this in the feedback form.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_130,"This is an emergency for me and Personally, I need human help immediately. I hope the university can support students.",urgent_human_review,group_work,custom_seed_sample,True
custom_academic_stress_081,"Lately, As a student, I am afraid I will fail even though I study every day. This has affected my attendance. Thank you.",academic_stress,financial_pressure,custom_seed_sample,True
custom_normal_100,"During the semester, The lab instructions were easy to follow and I finished on time. This has affected my attendance.",normal,exam_week,custom_seed_sample,True
custom_academic_stress_093,"After class, I am exhausted from studying late every night for exams.",academic_stress,project_deadline,custom_seed_sample,True
custom_academic_stress_096,"Today, I keep postponing tasks and then panic when the deadline is near.",academic_stress,sleep,custom_seed_sample,True
custom_academic_stress_163,I have two exams and three assignments this week and I feel overwhelmed.,academic_stress,financial_pressure,custom_seed_sample,True
custom_academic_stress_099,"Today, My sleep is getting worse because Personally, I keep thinking about grades. This has affected my attendance.",academic_stress,sleep,custom_seed_sample,True
custom_urgent_human_review_127,"This week, I cannot promise I will be okay tonight without immediate help.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_085,"Today, I feel in danger from myself and need a counselor or trusted adult now. I hope the university can support students.",urgent_human_review,sleep,custom_seed_sample,True
custom_emotional_distress_082,I feel empty and tired all the time even after resting. Can someone guide me?,emotional_distress,family_issue,custom_seed_sample,True
custom_emotional_distress_002,"After class, Personally, I feel empty and tired all the time even after resting.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_112,I am not safe being alone and I need someone to reach out now.,urgent_human_review,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_004,"Today, I need emergency support because I am afraid I may harm myself. Please.",urgent_human_review,general,custom_seed_sample,True
custom_normal_099,"Lately, My schedule feels balanced and I can manage my work.",normal,sleep,custom_seed_sample,True
custom_normal_042,"After class, My schedule feels balanced and I can manage my work. Can someone guide me?",normal,general,custom_seed_sample,True
custom_urgent_human_review_002,"After class, I need emergency support because I am afraid I may harm myself. I am sharing this anonymously.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_academic_stress_143,"Lately, I am exhausted from studying late every night for exams. Can someone guide me?",academic_stress,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_154,"This week, Please contact me urgently because I feel at risk and not safe. Can someone guide me?",urgent_human_review,general,custom_seed_sample,True
custom_emotional_distress_031,"Honestly, I am isolating myself and I do not want to talk to anyone.",emotional_distress,sleep,custom_seed_sample,True
custom_emotional_distress_099,"After class, I feel really empty and tired all the time even after resting....",emotional_distress,project_deadline,custom_seed_sample,True
custom_academic_stress_115,"After class, I have two exams and three assignments this week and I feel very overwhelmed. This has affected my attendance.",academic_stress,financial_pressure,custom_seed_sample,True
custom_normal_012,"During the semester, I feel motivated after the review session this week.",normal,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_085,"Lately, I do not enjoy activities that used to make me happy. Can someone guide me?",emotional_distress,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_003,"Today, I do not feel safe tonight and I need immediate help from someone.",urgent_human_review,family_issue,custom_seed_sample,True
custom_normal_148,I enjoyed the practical task and learned a new skill. Please.,normal,general,custom_seed_sample,True
custom_academic_stress_088,"Honestly, I keep postponing tasks and then panic when the deadline is near. I hope the university can support students.",academic_stress,general,custom_seed_sample,True
custom_emotional_distress_125,I feel extremely like I am disappointing everyone and I cannot handle it. I wrote this in the feedback form.,emotional_distress,sleep,custom_seed_sample,True
custom_emotional_distress_039,"Lately, Even simple tasks feel very heavy and I cannot focus in lectures. Please.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_159,"After class, I am scared of what I may do to myself and I need a person now. I hope the university can support students.",urgent_human_review,sleep,custom_seed_sample,True
custom_emotional_distress_028,"This week, My mood has been low for weeks and my grades are dropping. This has affected my attendance. Thank you.",emotional_distress,exam_week,custom_seed_sample,True
custom_academic_stress_059,"After class, Group work is stressful because I am carrying most of the tasks. This has affected my attendance.",academic_stress,group_work,custom_seed_sample,True
custom_urgent_human_review_005,"After class, I feel in danger from myself and need a counselor or trusted adult now. I hope the university can support students.!",urgent_human_review,group_work,custom_seed_sample,True
custom_urgent_human_review_171,"During the semester, I feel like I may lose control and I need urgent human review.",urgent_human_review,exam_week,custom_seed_sample,True
custom_academic_stress_128,"During the semester, I cannot stop worrying about the final project deadline. Please.",academic_stress,family_issue,custom_seed_sample,True
custom_emotional_distress_127,"Today, Even simple tasks feel heavy and I cannot focus in lectures.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_emotional_distress_048,"Today, I need someone to check on me because I feel very alone.",emotional_distress,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_115,"Lately, I need someone to check on me because I feel very alone.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_normal_171,"Honestly, The course materials are organized and helpful. Please.",normal,project_deadline,custom_seed_sample,True
custom_normal_053,"Lately, The quiz feedback helped me know what to improve. Can someone guide me?",normal,financial_pressure,custom_seed_sample,True
custom_normal_118,"After class, My schedule feels balanced and I can manage my work.",normal,family_issue,custom_seed_sample,True
custom_academic_stress_090,"Lately, I keep postponing tasks and then panic when the deadline is near. This has affected my attendance.",academic_stress,group_work,custom_seed_sample,True
custom_urgent_human_review_117,"During the semester, I am scared of what I may do to myself and I need a person now. I am sharing this anonymously.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_055,"Today, The assignment deadline is reasonable and I understand the topic. Can someone guide me?",normal,advisor_feedback,custom_seed_sample,True
